"DPT_EXE","DEPART","ARRIVEE","NBRE"
"39",1053,39296,1
"21",89242,21231,1
"21",21276,21663,1
"83",83055,83061,1
"21",21716,71076,1
"56",56024,56151,1
"25",21231,21273,1
"21",21400,21317,1
"33",33075,33281,1
"71",71512,71263,1
"52",52535,52121,1
"21",21231,39138,1
"21",21093,89418,1
"21",21408,21076,1
"21",21015,69029,1
"71",21054,71423,1
"29",29177,29019,1
"10",10170,73187,1
"21",21138,92073,1
"70",21555,21231,1
"21",50626,21038,1
"89",21200,21231,1
"52",52405,21599,1
"89",75113,21232,1
"89",21617,21232,1
"25",21054,21172,1
"21",21570,21023,1
"78",75105,91471,1
"21",21274,71014,1
"21",21515,52269,1
"71",21501,21054,1
"21",21617,21635,1
"22",22278,22278,1
"89",21231,21213,1
"21",69152,21607,1
"21",21617,21241,1
"21",21638,21000,1
"21",21673,69029,1
"21",21318,71475,1
"21",75117,21361,1
"71",69266,21461,1
"21",21639,21171,1
"21",21602,21617,1
"71",26347,21461,1
"21",21383,75110,1
"21",21057,21171,1
"89",21231,21493,1
"89",21617,21515,1
"89",21267,21054,1
"69",69384,69029,1
"21",21643,25056,1
"21",21278,21412,1
"58",21403,21584,1
"21",21603,89005,1
"21",21102,21515,1
"21",21171,21416,1
"21",21440,21038,1
"39",39300,39500,1
"21",52291,21617,1
"25",25058,25056,1
"01",71105,21231,1
"21",25056,21060,1
"71",21534,71182,1
"21",21315,21355,1
"21",21172,21607,1
"29",29003,29046,1
"21",39198,21330,1
"78",78646,78517,1
"25",21231,21062,1
"25",21371,21231,1
"89",89025,21531,1
"21",21083,71076,1
"21",71076,21083,1
"71",69034,71442,1
"21",21166,21692,1
"21",21058,10317,1
"21",39526,21639,1
"21",21515,21336,1
"82",82037,82155,1
"25",21278,21355,1
"54",54329,54462,1
"21",10387,10262,1
"89",89025,89058,1
"71",71040,21231,1
"17",73214,17140,1
"71",71118,21387,1
"21",21425,21252,1
"22",22278,22054,1
"39",39198,21577,1
"21",21247,89204,1
"21",21574,70198,1
"73",73282,73065,1
"25",21231,21074,1
"17",17299,17300,1
"21",21002,21515,1
"21",21169,69029,1
"21",21210,21278,1
"88",88198,88413,1
"03",3275,3190,1
"21",69029,21103,1
"20",20033,20148,1
"21",21510,25056,1
"70",25056,70198,1
"68",68374,68066,1
"88",88321,88289,1
"21",21422,71014,1
"21",21387,21464,1
"67",67169,67482,1
"21",21459,49205,1
"71",21527,71073,1
"58",58086,18205,1
"21",0,21389,1
"21",21176,0,1
"69",69149,69152,1
"30",34151,34057,1
"21",21278,21285,1
"25",21636,21231,1
"21",21071,21317,1
"52",52381,52449,1
"21",21485,21661,1
"21",21603,71282,1
"21",30189,21278,1
"21",21231,39409,1
"21",70482,21607,1
"10",10317,10261,1
"71",71511,21231,1
"21",21099,59350,1
"73",73008,73065,1
"21",71182,21099,1
"83",83087,83023,1
"21",21337,69029,1
"21",69383,21577,1
"21",89077,21603,1
"70",21231,21496,1
"21",71076,21502,1
"21",21054,41234,1
"39",39470,39441,1
"21",21231,39098,1
"56",56178,56151,1
"71",71118,21032,1
"21",0,21486,1
"13",13103,13053,1
"21",21584,21431,1
"89",89415,89025,1
"21",21277,21416,1
"74",74281,74191,1
"44",44211,44184,1
"21",21062,39436,1
"21",21533,0,1
"21",0,21533,1
"21",21154,52114,1
"73",73001,73065,1
"21",69081,21584,1
"77",75056,77288,1
"21",33063,0,1
"71",38185,0,1
"21",0,21239,1
"29",29105,29151,1
"90",25388,90097,1
"69",39010,39010,1
"71",71511,71076,1
"21",21416,92033,1
"25",21231,21440,1
"74",74010,1143,1
"25",21096,21617,1
"83",83118,6029,1
"21",71100,21189,1
"21",21515,21585,1
"69",69282,69123,1
"45",45234,45075,1
"21",21080,21054,1
"21",21617,71215,1
"21",21231,71149,1
"21",75056,21642,1
"89",21603,89378,1
"42",69123,69387,1
"21",21231,10155,1
"21",21054,21237,1
"21",21603,21671,1
"21",21222,21515,1
"21",71076,21515,1
"21",21534,21464,1
"89",21710,21501,1
"77",77276,77153,1
"37",37060,37156,1
"91",77288,94078,1
"25",71076,21186,1
"21",21231,21049,1
"21",21417,21617,1
"21",21502,21464,1
"21",21148,21464,1
"83",83137,83144,1
"10",10034,89418,1
"67",67462,68066,1
"71",71014,71310,1
"69",69386,71372,1
"31",31175,31483,1
"21",21500,54395,1
"21",21054,54184,1
"89",89005,89025,1
"21",71475,21554,1
"21",21617,21549,1
"21",21040,21425,1
"21",21031,21166,1
"21",21263,21112,1
"21",75120,21617,1
"21",70408,21278,1
"78",78498,92,1
"21",1053,74040,1
"21",21278,21277,1
"06",6123,6157,1
"21",21579,21515,1
"17",17046,17415,1
"21",21658,21231,1
"69",69137,69013,1
"71",71153,71190,1
"21",21171,21473,1
"21",21559,69388,1
"21",21399,21617,1
"71",71118,21540,1
"21",75119,21093,1
"25",21054,21405,1
"89",21300,21231,1
"94",75119,93006,1
"89",21231,21413,1
"21",21154,21511,1
"21",21617,21514,1
"21",21231,58096,1
"39",39415,25056,1
"21",21584,21026,1
"21",21142,21617,1
"21",21617,21637,1
"21",75115,21611,1
"21",21617,21510,1
"21",21603,21696,1
"21",21628,10387,1
"25",25056,21433,1
"21",21231,13062,1
"21",21278,70279,1
"34",34500,34289,1
"21",21104,52121,1
"26",26289,26108,1
"21",69300,21054,1
"71",71073,21334,1
"77",75651,77340,1
"30",30007,30007,1
"25",21355,25056,1
"21",21166,21657,1
"77",77373,75056,1
"25",21554,21607,1
"71",71073,21673,1
"25",21166,21249,1
"21",21137,21425,1
"71",69123,21461,1
"10",21305,10343,1
"21",89074,21154,1
"39",25056,21356,1
"21",21416,21171,1
"70",21278,21574,1
"21",21663,72134,1
"89",21209,21231,1
"52",52197,52060,1
"21",21617,21714,1
"69",69034,69384,1
"21",21430,21000,1
"25",21231,21298,1
"21",21693,21617,1
"21",21216,21603,1
"84",13001,4108,1
"71",71153,21420,1
"78",78168,78621,1
"59",59410,59350,1
"21",21231,89132,1
"21",21425,21040,1
"21",0,21268,1
"21",71014,21073,1
"21",21669,21603,1
"21",21003,21591,1
"11",11129,11310,1
"13",13028,13055,1
"21",21038,21603,1
"25",21231,21005,1
"71",69123,71107,1
"21",21464,21586,1
"70",21231,21281,1
"21",21231,80551,1
"70",21277,52269,1
"21",21054,21600,1
"21",71073,21189,1
"21",21356,75056,1
"83",83009,83137,1
"21",21062,21166,1
"21",21107,21166,1
"30",30028,30189,1
"21",21706,21425,1
"21",21010,21617,1
"45",45293,45302,1
"59",59586,59560,1
"21",21584,21555,1
"10",10033,52121,1
"88",88369,88383,1
"21",21405,71182,1
"21",21186,71270,1
"21",21166,25000,1
"13",13005,13031,1
"21",21231,25021,1
"69",69152,69127,1
"25",21231,39436,1
"63",63178,63247,1
"70",70198,25056,1
"70",21225,21617,1
"21",70279,21292,1
"21",69388,21003,1
"25",21603,21642,1
"21",21325,71182,1
"76",76351,76351,1
"67",67067,67437,1
"89",89387,21166,1
"62",62148,59350,1
"25",25328,25056,1
"83",83065,83048,1
"21",0,21286,1
"21",21278,74924,1
"89",21617,21023,1
"71",71076,21683,1
"05",13001,5098,1
"21",21181,21603,1
"75",94067,75120,1
"21",21027,21003,1
"78",78401,78401,1
"75",92026,93039,1
"71",71182,89167,1
"21",21411,21617,1
"75",75110,75112,1
"69",69266,21171,1
"21",71118,21481,1
"21",21584,21573,1
"21",21425,21510,1
"33",33243,33243,1
"43",43205,42095,1
"01",1306,71270,1
"69",69045,69092,1
"25",21113,21231,1
"21",21584,21497,1
"71",71076,71475,1
"21",21154,21626,1
"21",21166,21067,1
"52",52197,52269,1
"25",21534,71153,1
"21",21617,21449,1
"61",61433,61001,1
"21",21599,5130,1
"75",93008,93029,1
"21",21637,21607,1
"71",21363,21231,1
"21",21267,54547,1
"21",21079,21190,1
"75",75120,75999,1
"21",21617,21008,1
"58",21538,21603,1
"57",57645,57463,1
"21",69123,21712,1
"71",21363,21603,1
"21",69029,21138,1
"71",71109,71076,1
"21",21054,21331,1
"07",7129,7010,1
"21",54395,21461,1
"21",21154,21350,1
"21",21584,21395,1
"77",77330,77284,1
"21",21584,21291,1
"71",71640,71240,1
"89",77288,89387,1
"95",93008,93013,1
"39",39300,71508,1
"21",89025,21260,1
"21",21375,21023,1
"21",57463,21154,1
"21",21278,21710,1
"91",91200,94043,1
"88",88160,88468,1
"21",21305,94076,1
"89",21231,21263,1
"21",21549,52269,1
"10",10387,10081,1
"63",63113,63236,1
"21",21663,21446,1
"25",21413,21231,1
"89",58053,21054,1
"69",69337,71327,1
"21",21240,21425,1
"39",39300,21657,1
"39",21054,71379,1
"21",52269,21435,1
"25",25056,39078,1
"21",21356,21461,1
"21",21369,21515,1
"54",21599,54184,1
"21",58003,21481,1
"25",71076,21582,1
"21",21166,21138,1
"21",21154,39056,1
"21",21336,10387,1
"21",39110,21617,1
"25",21231,25381,1
"21",52269,21077,1
"21",21250,21425,1
"21",21093,75119,1
"71",21683,21231,1
"21",69034,21278,1
"25",25056,21213,1
"89",89371,89418,1
"21",21617,52121,1
"21",52121,21617,1
"21",21256,75105,1
"69",69270,69259,1
"71",69123,71516,1
"70",21231,70467,1
"21",71475,21170,1
"74",74093,74217,1
"21",21661,21295,1
"71",58196,71014,1
"21",21408,21481,1
"21",21543,52114,1
"89",71005,21426,1
"25",21166,67482,1
"21",71182,21326,1
"25",21086,71076,1
"74",74160,74181,1
"21",89025,21363,1
"25",21179,94043,1
"89",21603,10364,1
"25",43051,21054,1
"21",21603,21540,1
"21",21515,21367,1
"93",93029,93007,1
"93",93062,93047,1
"71",71182,21193,1
"39",39029,39198,1
"89",21231,21664,1
"78",75112,78190,1
"59",59278,59350,1
"69",69207,69383,1
"88",88160,88160,1
"21",21025,21617,1
"21",25056,21330,1
"58",58010,21603,1
"21",21038,21555,1
"56",56063,56121,1
"21",21278,21680,1
"59",59343,59367,1
"21",21388,52121,1
"74",73227,73064,1
"21",21230,0,1
"70",70035,70550,1
"21",21166,94043,1
"21",89321,89418,1
"21",21290,21490,1
"39",21231,25348,1
"34",21408,34301,1
"43",43157,43197,1
"71",21196,21412,1
"71",21590,71076,1
"92",93066,77243,1
"21",21219,21617,1
"89",21231,21378,1
"21",24039,21054,1
"21",21592,25030,1
"68",68224,68166,1
"39",39583,39300,1
"25",21231,21581,1
"25",21231,21641,1
"21",71014,21538,1
"21",21408,52292,1
"25",21496,21231,1
"77",91514,77445,1
"39",25056,25334,1
"69",69243,69092,1
"21",21355,67271,1
"25",21231,21613,1
"77",77108,77237,1
"17",17274,17300,1
"21",21336,89005,1
"25",21411,21166,1
"21",21508,71076,1
"44",85064,40065,1
"21",21414,21023,1
"21",21209,21355,1
"01",1053,39390,1
"21",0,21609,1
"70",70550,21562,1
"39",25056,21496,1
"21",21288,89074,1
"21",21591,21003,1
"68",68026,68066,1
"21",89025,21501,1
"21",21209,21209,1
"21",54547,21202,1
"63",63262,63113,1
"21",21112,71270,1
"21",21143,89025,1
"26",38344,26009,1
"21",21446,25056,1
"21",69264,21231,1
"22",56178,22219,1
"34",34172,34247,1
"21",21464,21565,1
"21",21710,21244,1
"21",71263,21108,1
"21",99999,21158,1
"21",21166,21577,1
"21",21154,21417,1
"69",69092,21231,1
"21",21584,21690,1
"10",75056,21305,1
"21",71076,21604,1
"21",71014,21335,1
"89",89418,21154,1
"67",67128,67482,1
"31",31555,9268,1
"21",21003,21027,1
"33",33243,33160,1
"21",91471,21442,1
"88",88160,21231,1
"89",89074,21048,1
"21",69264,21515,1
"59",59555,59392,1
"58",21231,58079,1
"21",21383,71182,1
"21",21106,71182,1
"21",21502,75056,1
"21",21077,52269,1
"25",92033,21166,1
"71",71059,71073,1
"89",21603,21203,1
"31",31004,31999,1
"52",52114,54547,1
"21",55029,21056,1
"21",21408,21023,1
"21",34172,21278,1
"21",25000,21550,1
"86",86070,86165,1
"21",21404,21121,1
"25",21054,21349,1
"21",21231,21471,1
"01",69137,69019,1
"25",21617,21183,1
"21",21231,39411,1
"21",21154,21524,1
"39",21231,21639,1
"71",21568,21189,1
"21",21425,94034,1
"42",42009,42147,1
"21",21700,25000,1
"21",21700,21700,1
"71",71014,21087,1
"21",71076,21021,1
"21",21231,42043,1
"21",21373,21273,1
"89",21231,21458,1
"94",94028,91114,1
"75",91898,94800,1
"21",39198,21177,1
"95",92012,92012,1
"21",21584,21394,1
"71",71640,21684,1
"39",39203,39300,1
"21",10034,21231,1
"21",21166,21254,1
"21",75115,21054,1
"76",76348,76259,1
"25",71076,21452,1
"70",25056,25467,1
"21",21597,21231,1
"21",21202,52269,1
"71",71118,71085,1
"39",21231,39193,1
"21",21128,21584,1
"50",50165,50218,1
"71",71106,71182,1
"63",63050,63113,1
"21",71182,21301,1
"44",49007,44034,1
"25",21714,21231,1
"39",69385,21292,1
"74",74087,0,1
"21",25056,21506,1
"25",21617,21355,1
"25",21231,21605,1
"83",83137,83009,1
"84",26198,84019,1
"01",69137,69123,1
"67",67482,67218,1
"51",51058,51010,1
"21",21327,71076,1
"83",83137,83061,1
"77",77208,77379,1
"21",21201,71182,1
"21",39037,21554,1
"88",88516,88114,1
"21",21617,21010,1
"71",71100,71350,1
"21",21232,89025,1
"28",28415,28134,1
"25",21370,21535,1
"45",89046,89024,1
"21",35294,21054,1
"82",82134,21054,1
"21",21200,75056,1
"21",21297,71076,1
"58",58286,21231,1
"38",38565,38563,1
"89",21391,21231,1
"21",10317,21419,1
"21",25056,21290,1
"21",21598,21154,1
"21",70279,21180,1
"69",69123,71076,1
"71",71118,21290,1
"25",25056,21480,1
"21",0,21320,1
"21",21000,21184,1
"21",51588,21231,1
"21",21278,69383,1
"94",94028,94060,1
"58",58095,21584,1
"21",21496,21355,1
"21",21355,21632,1
"21",21054,56233,1
"77",77058,77237,1
"21",21636,21464,1
"21",21603,21150,1
"21",21000,21195,1
"93",75108,93045,1
"34",34172,34150,1
"77",77237,77155,1
"21",52269,21545,1
"39",39300,71506,1
"21",21644,21416,1
"21",21264,21054,1
"77",93010,93071,1
"01",71235,21054,1
"21",21692,21317,1
"21",21117,21425,1
"78",92040,78146,1
"25",21617,21175,1
"21",21800,21017,1
"21",21278,21437,1
"58",21584,21603,1
"21",21239,21005,1
"15",15187,63113,1
"77",91228,91514,1
"94",75112,75103,1
"21",21611,75115,1
"67",67482,67118,1
"21",69029,21554,1
"21",21535,71475,1
"71",71119,0,1
"71",71109,21054,1
"21",71404,21054,1
"25",25056,21355,1
"89",21538,21617,1
"70",70022,70279,1
"21",21154,75113,1
"71",71076,71219,1
"21",21249,21103,1
"21",21023,21166,1
"21",21408,21080,1
"21",69383,21292,1
"21",21140,21005,1
"25",21412,71076,1
"21",21534,0,1
"21",39476,39198,1
"71",21606,21231,1
"21",21231,92023,1
"34",34032,34150,1
"20",20004,20002,1
"21",21071,21515,1
"25",21166,21508,1
"21",21086,39198,1
"47",47021,47001,1
"75",75056,94076,1
"21",0,21030,1
"25",25056,70122,1
"77",77152,77288,1
"68",68210,68066,1
"88",54999,88209,1
"69",69029,38193,1
"53",53201,53130,1
"63",63102,63124,1
"45",45234,45004,1
"73",73054,21617,1
"38",38516,38486,1
"71",71999,71030,1
"73",73927,73011,1
"21",21074,21515,1
"25",89024,21231,1
"21",21434,21540,1
"21",21238,21617,1
"71",71076,21527,1
"25",21315,39198,1
"25",21054,21534,1
"21",21292,38516,1
"59",59574,59178,1
"89",89289,89206,1
"71",71182,21093,1
"25",25056,21607,1
"04",4112,4112,1
"21",21334,71153,1
"21",21609,31555,1
"21",25056,21016,1
"71",71182,21325,1
"18",18205,18122,1
"89",21231,89304,1
"69",69009,69092,1
"21",21305,75056,1
"21",71182,21407,1
"74",73065,73065,1
"21",52397,21231,1
"21",21508,92060,1
"21",64260,21292,1
"21",21371,92073,1
"94",94017,94028,1
"58",89025,21403,1
"21",21321,21425,1
"74",74001,74281,1
"71",71182,21501,1
"58",58030,58095,1
"07",7324,69999,1
"63",63163,63113,1
"75",75112,94016,1
"21",21603,21161,1
"97",97407,97415,1
"21",31555,0,1
"69",69264,1053,1
"54",54547,21502,1
"31",31555,11310,1
"01",1033,74243,1
"25",21569,21231,1
"21",21171,39198,1
"21",21194,21027,1
"21",21122,21154,1
"21",39409,21231,1
"21",10323,21154,1
"25",21692,21231,1
"89",21421,21231,1
"48",48105,43157,1
"21",18138,21231,1
"25",21617,21559,1
"21",21054,21319,1
"25",25056,21577,1
"21",21663,21627,1
"21",69299,21231,1
"17",17369,17300,1
"83",83116,83037,1
"42",42279,42275,1
"24",24317,19031,1
"21",21421,21166,1
"01",71543,71076,1
"74",74236,74256,1
"21",21584,21403,1
"21",21595,21617,1
"21",21038,21534,1
"89",21231,21267,1
"21",21171,58053,1
"12",34172,12208,1
"71",21095,71076,1
"21",21212,71076,1
"58",71014,58062,1
"25",71085,21054,1
"71",71182,21677,1
"21",21069,17421,1
"17",17000,17140,1
"67",67180,67169,1
"21",54547,21222,1
"89",21426,21603,1
"21",21287,21617,1
"21",71073,21374,1
"21",21231,21364,1
"24",24322,24522,1
"21",21200,21054,1
"21",21050,21617,1
"21",21231,89013,1
"54",54482,54395,1
"21",21706,52121,1
"71",71076,21699,1
"21",21408,21585,1
"89",21231,21112,1
"39",25056,21371,1
"37",37015,37050,1
"71",21231,21379,1
"47",47001,47001,1
"78",75110,21451,1
"25",21665,21231,1
"21",71073,21447,1
"21",71076,21249,1
"21",21294,71076,1
"21",21558,71211,1
"21",21231,89204,1
"21",21420,38043,1
"21",52121,21317,1
"38",38527,38516,1
"54",54462,54329,1
"89",89267,89025,1
"21",69181,21278,1
"21",21154,92024,1
"35",35165,35069,1
"21",21661,21294,1
"21",21166,71448,1
"21",21535,54196,1
"19",19272,19272,1
"73",73065,73047,1
"29",29153,29232,1
"21",21300,21700,1
"21",21278,48034,1
"21",54547,21053,1
"21",71076,21673,1
"52",21034,10387,1
"01",1447,1053,1
"21",21346,21540,1
"21",10387,21336,1
"59",59170,59178,1
"71",71558,39483,1
"21",21611,71282,1
"71",71182,21278,1
"21",21425,71282,1
"21",89074,21619,1
"21",21408,21707,1
"25",21712,21054,1
"21",21407,69029,1
"25",21590,21617,1
"21",21038,21126,1
"21",21122,21122,1
"89",89206,89014,1
"56",56023,56260,1
"21",0,21277,1
"21",71076,21517,1
"21",21554,39037,1
"77",77276,77131,1
"21",39100,93009,1
"71",71182,21072,1
"70",70101,70279,1
"71",21231,71309,1
"89",89277,89025,1
"25",71076,21332,1
"21",21278,71131,1
"70",21277,21617,1
"21",39233,21103,1
"25",21642,89197,1
"21",21474,92012,1
"21",21458,21278,1
"21",21036,21054,1
"21",21231,75105,1
"21",21500,89024,1
"91",91552,75114,1
"01",1091,1283,1
"38",38247,38053,1
"13",13053,13103,1
"69",69290,69289,1
"21",21617,21678,1
"21",21165,21054,1
"83",83069,83059,1
"21",21183,21278,1
"42",42275,42305,1
"94",91552,91377,1
"21",21515,21610,1
"94",94073,94043,1
"07",7102,26362,1
"66",66180,66136,1
"25",39110,21515,1
"21",21231,70337,1
"21",21617,21176,1
"03",3115,63032,1
"70",70310,70550,1
"75",75005,91898,1
"25",21231,21042,1
"51",51454,10406,1
"21",92060,21277,1
"21",90010,21038,1
"21",21574,70550,1
"01",21056,74181,1
"21",21607,69152,1
"21",69123,21138,1
"21",0,21412,1
"21",21010,71076,1
"21",21412,21332,1
"92",92024,92024,1
"21",69029,21673,1
"70",25056,21059,1
"89",89387,89014,1
"93",94067,75120,1
"21",21005,25056,1
"83",6088,83061,1
"01",1024,1053,1
"21",21515,21299,1
"71",71076,21383,1
"01",71270,71137,1
"21",21561,21515,1
"89",21337,21231,1
"89",21319,21231,1
"21",21425,69001,1
"21",21584,21382,1
"38",73065,73127,1
"25",21054,21274,1
"71",71076,41136,1
"01",1160,1173,1
"48",48103,48095,1
"21",21059,21515,1
"58",58005,58079,1
"21",10387,21201,1
"39",39266,25056,1
"21",71153,21023,1
"38",38386,38500,1
"25",25056,21501,1
"21",21231,39230,1
"21",89074,21166,1
"21",54395,21353,1
"21",21584,21437,1
"67",67547,67462,1
"83",83069,13205,1
"25",25056,21353,1
"21",21055,21154,1
"71",71070,71076,1
"25",21355,21481,1
"21",21103,21249,1
"21",21617,39365,1
"21",21515,21713,1
"21",21087,8426,1
"21",21560,21425,1
"01",69092,69047,1
"21",21468,1249,1
"71",71182,21709,1
"21",25056,21495,1
"21",21054,38185,1
"21",21525,21349,1
"83",83123,83137,1
"39",39199,39300,1
"21",21501,21615,1
"71",21166,69388,1
"21",21023,21251,1
"25",21617,21416,1
"25",21485,39300,1
"89",21617,21663,1
"21",21584,21557,1
"14",14165,14047,1
"93",92025,92050,1
"21",71076,21381,1
"74",74282,74181,1
"06",6088,6152,1
"21",75113,21154,1
"21",21038,21575,1
"25",21512,71182,1
"21",21587,21166,1
"20",20316,20134,1
"39",39203,39393,1
"89",89206,89464,1
"89",89025,21603,1
"21",21679,21300,1
"25",21623,21617,1
"21",71153,21534,1
"21",21130,39198,1
"21",21103,21232,1
"21",21501,71448,1
"21",21710,21649,1
"75",75999,75120,1
"21",21458,21632,1
"21",39198,21572,1
"69",69044,69123,1
"39",21356,25056,1
"89",21007,89025,1
"71",0,21150,1
"71",21231,21502,1
"21",39198,21086,1
"62",62758,62261,1
"21",21425,21260,1
"34",34150,34000,1
"21",21615,71076,1
"52",52114,21603,1
"21",21194,71073,1
"25",21231,21642,1
"09",9264,9241,1
"01",1392,1283,1
"21",21515,21425,1
"25",75115,21231,1
"21",21412,1711,1
"89",21425,89025,1
"34",34003,34150,1
"83",83069,83126,1
"21",21525,89074,1
"21",21555,21390,1
"89",21612,21231,1
